sales,price,brand,feat
24448.0000008252,2.49,tropicana,0
76288.0000011469,1.99,tropicana,1
12799.9999999013,2.89,tropicana,1
17535.9999991628,2.69,tropicana,0
8960.00000027798,2.89,tropicana,0
9600.00000042309,2.89,tropicana,0
7616.00000021933,2.89,tropicana,0
8127.99999985156,2.89,tropicana,0
10303.9999995452,2.79,tropicana,1
8000.00000030421,2.89,tropicana,0
10944.0000004122,2.79,tropicana,1
12672.0000005803,2.89,tropicana,0
35839.999996815,2.49,tropicana,1
17280.000000725,2.89,tropicana,0
9407.99999963866,2.69,tropicana,1
8960.00000027798,2.69,tropicana,0
6976.00000007802,2.62,minute.maid,0
58047.9999724383,1.99,minute.maid,1
7488.00000031879,2.62,minute.maid,0
9535.99999995108,2.62,minute.maid,0
42303.9999910587,2.59,minute.maid,1
7679.9999996796,2.62,minute.maid,0
9151.99999982081,2.62,minute.maid,0
30847.9999873439,2.39,minute.maid,1
5824.00000013674,2.62,minute.maid,0
76095.9999961607,1.99,minute.maid,1
3648.00000002108,2.62,minute.maid,0
7168.00000032424,2.62,minute.maid,0
5887.9999999487,2.62,minute.maid,0
25791.9999920985,2.19,minute.maid,1
4288.00000021167,2.62,minute.maid,0
4543.99999999551,2.62,minute.maid,0
14655.9999997961,2.62,minute.maid,0
78527.9999944572,1.99,minute.maid,1
6336.00000003636,2.47,minute.maid,0
9600.00000042309,2.62,minute.maid,0
51199.9999985869,1.99,minute.maid,1
6976.00000007802,2.62,minute.maid,0
87039.9999921865,1.99,minute.maid,1
34048.0000101696,1.99,minute.maid,0
19776.0000008421,2.62,minute.maid,0
63680.0000306769,1.99,minute.maid,1
30079.9999980816,1.99,minute.maid,0
18623.9999994196,1.99,minute.maid,0
23040.0000043816,1.99,minute.maid,0
14400.0000005171,1.99,minute.maid,0
6527.99999971314,2.17,minute.maid,0
9856.00000026315,2.17,minute.maid,0
50431.9999890285,1.99,minute.maid,1
10432.0000003502,2.17,minute.maid,0
10240.0000000666,2.12,minute.maid,0
7744.00000033754,2.12,minute.maid,0
9664.0000002455,2.12,minute.maid,0
52095.9999811302,1.99,minute.maid,1
5631.99999978667,2.17,minute.maid,0
29311.9999861103,2.17,minute.maid,0
183743.999911668,1.69,minute.maid,1
29055.999988348,1.69,minute.maid,0
26304.0000037902,1.99,minute.maid,0
214016.000093254,1.39,minute.maid,1
13760.0000001743,1.99,minute.maid,0
12608.0000000295,1.99,minute.maid,0
12415.9999997144,1.99,minute.maid,0
12863.9999997588,1.99,minute.maid,0
66047.9999735029,1.49,minute.maid,1
26624.0000100922,1.99,minute.maid,0
112384.000050041,1.69,minute.maid,1
29375.9999876557,1.69,minute.maid,0
11200.0000001883,1.99,minute.maid,0
16319.9999997047,1.99,minute.maid,0
11264.0000000245,1.99,minute.maid,0
10047.9999999198,1.99,minute.maid,0
10432.0000003502,1.99,minute.maid,0
50368.0000112283,1.99,minute.maid,0
155392.000071626,1.29,minute.maid,1
14271.9999997176,1.99,minute.maid,0
11327.9999996205,1.99,minute.maid,0
56063.9999834015,1.99,minute.maid,1
12479.9999997077,1.99,minute.maid,0
30079.9999980816,1.89,minute.maid,0
19903.9999992256,1.79,minute.maid,0
17343.9999993171,1.79,minute.maid,0
408192.000028706,1.69,minute.maid,1
13887.9999999982,1.99,minute.maid,0
65471.9999796187,1.49,minute.maid,0
30016.0000058246,1.99,minute.maid,0
14207.999999546,1.99,minute.maid,0
16767.9999996517,1.99,minute.maid,0
11455.9999999951,1.99,minute.maid,0
12032.0000001249,1.99,minute.maid,0
9344.00000029892,1.99,minute.maid,0
9535.99999995108,1.99,minute.maid,0
13120.0000000252,1.99,minute.maid,1
27328.0000112511,1.99,minute.maid,0
6592.00000007048,1.99,minute.maid,0
24640.0000086867,2.49,minute.maid,1
17152.0000005055,2.49,minute.maid,1
5247.99999987445,2.49,minute.maid,0
5567.99999992063,2.39,minute.maid,0
7424.00000025214,1.99,minute.maid,0
179072.000074297,1.99,minute.maid,1
26368.0000076678,1.99,minute.maid,0
11904.0000003229,2.39,minute.maid,0
27071.9999890101,1.99,minute.maid,1
23680.0000000487,1.99,minute.maid,0
38847.9999837161,2.39,minute.maid,0
19776.0000008421,1.99,minute.maid,1
17280.000000725,1.99,minute.maid,0
8255.99999982379,2.39,minute.maid,0
54848.0000023337,1.79,minute.maid,1
6847.99999985223,2.39,minute.maid,0
9920.00000020912,2.39,minute.maid,0
8896.00000008573,2.39,minute.maid,0
43391.9999869795,1.79,minute.maid,1
6784.00000019172,2.39,minute.maid,0
4224.00000005872,2.49,minute.maid,0
6976.00000007802,2.49,minute.maid,0
6143.99999983099,2.49,minute.maid,0
5696.00000004664,2.49,minute.maid,0
26943.9999988669,2,minute.maid,1
4543.99999999551,2.19,minute.maid,1
9023.99999965854,2.49,minute.maid,0
48000.0000052787,2.29,minute.maid,1
6719.99999988444,2.49,minute.maid,0
6336.00000003636,2.45,minute.maid,1
108608.000044106,1.99,minute.maid,1
54784.0000273145,1.99,minute.maid,1
23232.0000087231,1.69,minute.maid,0
16319.9999997047,1.69,minute.maid,0
5439.99999972807,2.49,minute.maid,0
6655.99999999305,2.49,minute.maid,0
73344.0000268178,2.09,minute.maid,1
21311.9999991451,1.59,dominicks,1
8512.0000001581,2.29,dominicks,0
8384.00000032845,2.29,dominicks,0
7168.00000032424,2.29,dominicks,0
7551.99999980866,2.29,dominicks,0
8768.000000107,2.29,dominicks,0
7551.99999980866,2.29,dominicks,0
11136.0000002873,2.09,dominicks,1
11008.0000002958,2.09,dominicks,0
6592.00000007048,2.09,dominicks,0
4351.9999998443,2.09,dominicks,0
50495.9999896207,1.89,dominicks,1
21823.9999990574,1.89,dominicks,0
8640.00000001641,1.89,dominicks,0
24640.0000086867,1.79,dominicks,0
68352.0000082151,1.79,dominicks,1
15551.9999999966,1.79,dominicks,0
2624.00000009452,2.29,dominicks,0
230080.00011163,1.14,dominicks,1
3648.00000002108,1.59,dominicks,0
63104.0000023786,1.59,dominicks,1
43456.0000035474,1.29,dominicks,0
43135.9999882679,0.99,dominicks,0
23296.0000000836,1.59,dominicks,1
111104.000046667,2.29,dominicks,1
17088.0000006849,1.89,dominicks,0
124287.999973783,1.39,dominicks,1
15551.9999999966,1.89,dominicks,0
9727.99999994213,1.89,dominicks,0
15935.9999996115,1.89,dominicks,0
324992.000122101,0.99,dominicks,1
8319.99999987309,1.89,dominicks,0
37312.0000108143,1.89,dominicks,0
140224.000006291,1.49,dominicks,1
31935.999996449,1.49,dominicks,0
11200.0000001883,1.89,dominicks,0
10047.9999999198,1.89,dominicks,0
9983.99999990806,1.89,dominicks,1
267520.000032511,0.94,dominicks,1
8512.0000001581,1.89,dominicks,0
31103.9999919078,1.89,dominicks,0
30016.0000058246,1.59,dominicks,1
14016.000000334,1.89,dominicks,0
6080.00000024191,1.89,dominicks,0
18048.00000004,1.89,dominicks,0
109503.99997242,1.59,dominicks,1
37695.9999995756,1.59,dominicks,0
13696.0000002531,1.69,dominicks,0
28672.000006461,1.26,dominicks,1
19711.9999993446,1.29,dominicks,0
6208.00000022936,1.69,dominicks,0
12736.0000002017,1.69,dominicks,0
62464.000014194,1.59,dominicks,1
31103.9999919078,1.59,dominicks,0
24512.0000112677,1.69,dominicks,0
241087.999987533,0.99,dominicks,1
49983.9999900353,0.99,dominicks,0
62719.9999984766,1.49,dominicks,1
12928.0000005058,1.49,dominicks,0
11519.9999994253,1.39,dominicks,0
9600.00000042309,1.39,dominicks,0
11392.0000005496,1.39,dominicks,0
24767.999990354,1.58,dominicks,1
22783.9999951766,1.58,dominicks,0
23680.0000000487,1.58,dominicks,0
68544.0000132001,1.58,dominicks,1
17216.0000006626,1.58,dominicks,0
13567.9999995701,1.58,dominicks,0
9151.99999982081,1.58,dominicks,0
16576.0000006761,1.58,dominicks,1
17664.0000004094,1.58,dominicks,0
27648.0000109546,1.58,dominicks,0
70655.9999861011,1.58,dominicks,1
68160.0000338621,1.58,dominicks,0
31423.9999951547,1.58,dominicks,1
31807.999985486,1.58,dominicks,0
43968.0000183777,1.58,dominicks,1
19327.9999993324,1.58,dominicks,0
7551.99999980866,1.58,dominicks,0
15551.9999999966,1.58,dominicks,0
44927.999982681,1.58,dominicks,0
167103.999990174,1.58,dominicks,0
45696.0000137428,1.58,dominicks,0
4863.99999977624,1.58,dominicks,0
16448.0000007419,1.58,dominicks,0
18239.9999994834,1.58,dominicks,0
124032.000023518,1.58,dominicks,1
66431.9999943197,1.58,dominicks,0
78720.0000215586,1.58,dominicks,0
19968.0000006159,1.58,dominicks,0
18559.999999254,1.58,dominicks,0
49216.0000066286,1.58,dominicks,0
141888.000003408,1.29,dominicks,1
22015.9999992719,1.29,dominicks,0
21567.9999997404,1.69,dominicks,0
18304.0000003748,1.69,dominicks,0
26687.9999957707,1.79,dominicks,0
24319.9999980519,1.69,dominicks,0
134976.000021806,1.69,dominicks,0
75071.999999013,1.69,dominicks,0
27136.0000110815,1.79,dominicks,0
21567.9999997404,1.79,dominicks,0
21695.9999991295,1.79,dominicks,0
23552.0000111024,1.79,dominicks,0
17856.0000003386,1.29,dominicks,0
26752.0000030918,1.79,dominicks,0
25344.0000097789,1.69,dominicks,0
93760.0000177356,1.49,dominicks,1
35008.0000076439,1.69,dominicks,1
16895.9999998988,1.79,dominicks,0
38528.0000127723,1.59,dominicks,0
24128.0000046402,1.29,dominicks,0
17088.0000006849,1.79,dominicks,0
24128.0000046402,1.66,dominicks,0
104768.000028203,1.49,dominicks,0
34815.9999924932,1.66,dominicks,0
5824.00000013674,3.66,tropicana,0
7616.00000021933,3.66,tropicana,0
7168.00000032424,3.66,tropicana,0
5824.00000013674,3.66,tropicana,0
7168.00000032424,3.66,tropicana,0
5312.00000023229,3.66,tropicana,0
6976.00000007802,3.66,tropicana,0
7040.0000003373,3.66,tropicana,0
7424.00000025214,3.66,tropicana,0
6336.00000003636,3.66,tropicana,0
6592.00000007048,3.66,tropicana,0
9727.99999994213,3.29,tropicana,0
8575.99999990925,3.29,tropicana,0
8896.00000008573,3.29,tropicana,0
7551.99999980866,3.66,tropicana,0
9088.00000035504,3.29,tropicana,1
8063.99999991008,3.29,tropicana,0
5631.99999978667,3.51,tropicana,0
7104.00000019887,3.51,tropicana,0
6463.99999999398,3.51,tropicana,0
12095.9999997664,3.66,tropicana,0
14079.9999998306,2.99,tropicana,0
13567.9999995701,2.99,tropicana,0
5951.99999992306,3.39,tropicana,0
7104.00000019887,3.39,tropicana,0
30527.9999924287,2.39,tropicana,0
9792.00000046896,2.39,tropicana,0
10240.0000000666,3.39,tropicana,0
19392.0000006004,2.59,tropicana,0
8831.99999985094,2.59,tropicana,0
5247.99999987445,3.39,tropicana,0
7744.00000033754,3.39,tropicana,0
28095.9999877827,2.49,tropicana,0
6208.00000022936,3.39,tropicana,0
6784.00000019172,3.39,tropicana,0
7232.0000002024,3.39,tropicana,0
5631.99999978667,3.39,tropicana,0
4927.99999993418,3.39,tropicana,0
4608.00000011185,3.39,tropicana,0
38271.9999881241,1.69,tropicana,1
11200.0000001883,3.39,tropicana,0
52480.0000200489,1.99,tropicana,1
7744.00000033754,3.39,tropicana,0
51839.9999986441,1.99,tropicana,1
26943.9999988669,1.99,tropicana,0
5951.99999992306,3.39,tropicana,0
23360.000001351,2.29,tropicana,1
4671.99999996233,3.39,tropicana,0
5312.00000023229,3.39,tropicana,0
57600.0000182026,1.99,tropicana,0
13823.999999394,1.99,tropicana,0
6143.99999983099,3.39,tropicana,0
46528.0000049696,3.39,tropicana,0
62848.0000179658,1.99,tropicana,0
27455.9999921012,1.99,tropicana,0
20096.0000006446,1.99,tropicana,0
10432.0000003502,3.39,tropicana,1
28032.0000073971,2.19,tropicana,0
17599.9999995381,2.19,tropicana,0
4479.99999995954,3.39,tropicana,0
5439.99999972807,3.39,tropicana,0
4224.00000005872,3.39,tropicana,0
53312.0000252425,1.99,tropicana,1
8127.99999985156,3.39,tropicana,0
12544.0000001231,2.49,tropicana,1
5375.99999998395,3.39,tropicana,0
7936.00000028007,2.99,tropicana,0
7936.00000028007,2.94,tropicana,0
7296.0000003344,2.94,tropicana,0
7296.0000003344,2.94,tropicana,0
7104.00000019887,2.94,tropicana,0
10240.0000000666,2.94,tropicana,0
9344.00000029892,2.99,tropicana,0
52544.000009873,1.99,tropicana,1
9407.99999963866,2.99,tropicana,0
6208.00000022936,2.99,tropicana,0
8319.99999987309,2.99,tropicana,0
8255.99999982379,2.99,tropicana,0
18239.9999994834,2.39,tropicana,0
14463.9999995378,2.39,tropicana,0
10240.0000000666,2.29,tropicana,0
7232.0000002024,2.29,tropicana,0
6271.99999981031,2.99,tropicana,0
6784.00000019172,2.99,tropicana,0
6719.99999988444,2.99,tropicana,0
39487.9999895333,1.99,tropicana,1
76863.9999662063,1.99,tropicana,1
58816.0000167415,1.79,tropicana,0
37440.0000152932,1.79,tropicana,0
32191.9999852107,1.79,tropicana,0
13503.9999995174,2.99,tropicana,0
23487.9999902703,2.5,tropicana,1
15424.0000007661,2.5,tropicana,0
8255.99999982379,2.99,tropicana,0
12736.0000002017,2.99,tropicana,0
22207.9999931926,2.24,tropicana,1
16640.0000004127,2.99,tropicana,0
8192.00000016967,2.99,tropicana,0
10496.0000001693,2.99,tropicana,0
76415.9999761414,2.49,tropicana,1
31231.9999933533,2.49,tropicana,0
42112.0000132658,1.99,tropicana,1
7744.00000033754,2.99,tropicana,1
8575.99999990925,2.99,tropicana,0
8768.000000107,2.99,tropicana,0
8255.99999982379,2.99,tropicana,0
8384.00000032845,2.99,tropicana,0
11008.0000002958,2.89,tropicana,1
8127.99999985156,2.99,tropicana,0
14335.9999997891,2.79,tropicana,1
11647.9999995752,2.99,tropicana,0
24383.9999881403,2.49,tropicana,1
12544.0000001231,2.49,tropicana,0
8575.99999990925,2.99,tropicana,0
9023.99999965854,2.78,tropicana,1
9856.00000026315,2.78,tropicana,0
32384.0000114271,1.99,minute.maid,1
5760.00000005797,2.99,minute.maid,0
4863.99999977624,2.99,minute.maid,0
47168.0000212724,2.59,minute.maid,1
4288.00000021167,2.99,minute.maid,0
5951.99999992306,2.99,minute.maid,0
27648.0000109546,2.39,minute.maid,1
4991.99999975407,2.99,minute.maid,0
68288.0000231206,1.99,minute.maid,1
4736.00000017124,2.99,minute.maid,0
6463.99999999398,2.99,minute.maid,0
5183.99999983354,2.99,minute.maid,0
23615.9999905489,2.19,minute.maid,1
4543.99999999551,2.99,minute.maid,0
5696.00000004664,2.99,minute.maid,0
16831.9999993699,2.99,minute.maid,0
66047.9999735029,1.99,minute.maid,1
3584.00000001856,2.89,minute.maid,0
4736.00000017124,2.99,minute.maid,0
4095.99999992077,2.99,minute.maid,0
44991.9999923362,1.99,minute.maid,1
16640.0000004127,1.99,minute.maid,0
13440.0000003072,2.99,minute.maid,0
42239.9999839428,1.99,minute.maid,1
13503.9999995174,1.99,minute.maid,0
12223.999999923,1.99,minute.maid,0
9856.00000026315,1.99,minute.maid,0
14911.9999996216,1.99,minute.maid,0
5247.99999987445,2.46,minute.maid,0
6463.99999999398,2.46,minute.maid,0
51968.0000248745,1.99,minute.maid,1
7808.00000005521,2.46,minute.maid,0
8512.0000001581,2.41,minute.maid,0
6271.99999981031,2.41,minute.maid,0
11967.9999998293,2.41,minute.maid,0
30847.9999873439,1.99,minute.maid,1
5439.99999972807,2.46,minute.maid,0
21631.9999990765,2.46,minute.maid,0
130751.999976818,1.69,minute.maid,1
41664.0000179888,1.69,minute.maid,0
8192.00000016967,2.46,minute.maid,1
10816.0000001866,2.09,minute.maid,0
7616.00000021933,2.09,minute.maid,0
9151.99999982081,2.09,minute.maid,0
27264.0000101138,2.09,minute.maid,0
174080.000060978,1.39,minute.maid,1
7359.99999983129,2.26,minute.maid,0
6336.00000003636,2.26,minute.maid,0
7936.00000028007,2.26,minute.maid,0
5567.99999992063,2.26,minute.maid,0
26368.0000076678,1.69,minute.maid,1
13632.0000004213,2.26,minute.maid,0
44927.999982681,1.69,minute.maid,1
15359.9999999745,1.69,minute.maid,0
4479.99999995954,2.26,minute.maid,0
5119.99999982821,2.26,minute.maid,0
4224.00000005872,2.26,minute.maid,0
4351.9999998443,2.26,minute.maid,0
4351.9999998443,2.26,minute.maid,0
8255.99999982379,2.26,minute.maid,0
134591.999991605,1.29,minute.maid,1
4095.99999992077,2.26,minute.maid,0
5760.00000005797,2.26,minute.maid,0
17343.9999993171,1.99,minute.maid,1
8384.00000032845,1.99,minute.maid,0
13183.9999993507,1.89,minute.maid,0
16767.9999996517,1.79,minute.maid,0
11392.0000005496,1.79,minute.maid,0
304383.99994815,1.69,minute.maid,1
9407.99999963866,2.26,minute.maid,0
40192.0000069182,1.49,minute.maid,0
6912.00000011134,2.26,minute.maid,0
6399.99999969431,2.26,minute.maid,0
8896.00000008573,1.99,minute.maid,0
8000.00000030421,1.99,minute.maid,0
7359.99999983129,1.99,minute.maid,0
4927.99999993418,2.26,minute.maid,0
5951.99999992306,2.26,minute.maid,0
17792.0000008841,1.99,minute.maid,1
17023.9999992957,1.99,minute.maid,0
5503.99999992746,1.99,minute.maid,0
10752.0000003986,2.49,minute.maid,1
9407.99999963866,2.49,minute.maid,1
4351.9999998443,2.49,minute.maid,0
5439.99999972807,2.66,minute.maid,0
6912.00000011134,1.99,minute.maid,0
11839.9999995501,1.99,minute.maid,0
4991.99999975407,2.66,minute.maid,0
18880.0000000096,1.99,minute.maid,1
21951.9999994378,1.99,minute.maid,0
320.000000001993,2.66,minute.maid,0
21631.9999990765,1.99,minute.maid,1
12608.0000000295,1.99,minute.maid,0
5183.99999983354,2.66,minute.maid,0
19711.9999993446,1.99,minute.maid,1
3327.99999986322,2.66,minute.maid,0
10879.9999998919,2.66,minute.maid,0
31103.9999919078,1.99,minute.maid,1
4927.99999993418,2.66,minute.maid,0
3520.00000002766,2.69,minute.maid,0
5375.99999998395,2.69,minute.maid,0
4863.99999977624,2.69,minute.maid,0
5696.00000004664,2.69,minute.maid,0
7296.0000003344,2.19,minute.maid,1
6527.99999971314,2.69,minute.maid,0
39104.0000183294,2.29,minute.maid,1
5439.99999972807,2.69,minute.maid,0
3391.99999995999,2.65,minute.maid,1
90175.9999767028,1.99,minute.maid,1
50048.0000047554,1.99,minute.maid,1
22400.0000035139,1.69,minute.maid,0
13375.9999996725,1.69,minute.maid,0
19008.0000007153,1.99,minute.maid,1
4736.00000017124,2.69,minute.maid,0
4863.99999977624,2.49,minute.maid,0
85759.999973875,2.19,minute.maid,1
5503.99999992746,2.49,dominicks,0
1855.99999991435,2.49,dominicks,0
5055.99999986504,2.49,dominicks,0
1983.99999991108,2.49,dominicks,0
1664.00000003136,2.49,dominicks,0
6080.00000024191,2.49,dominicks,0
9088.00000035504,2.09,dominicks,1
3391.99999995999,2.09,dominicks,0
4160.00000018591,2.09,dominicks,0
2943.99999985643,2.09,dominicks,0
49152.000024215,1.89,dominicks,1
20032.0000000035,1.89,dominicks,0
15359.9999999745,1.89,dominicks,0
11583.9999997046,1.79,dominicks,0
54400.0000084846,1.79,dominicks,1
18432.0000000808,1.79,dominicks,0
2367.99999999077,2.49,dominicks,0
150783.999980225,1.24,dominicks,1
2752.0000001287,1.59,dominicks,0
44223.9999943684,1.29,dominicks,0
62975.9999740586,0.99,dominicks,0
19392.0000006004,1.59,dominicks,1
65471.9999796187,2.49,dominicks,1
12288.0000001542,2.19,dominicks,0
74432.0000090557,1.39,dominicks,1
3967.9999999811,2.19,dominicks,0
1664.00000003136,2.19,dominicks,0
4351.9999998443,2.19,dominicks,0
224767.999974224,0.99,dominicks,1
2303.99999996364,2.19,dominicks,0
13823.999999394,2.19,dominicks,0
93760.0000177356,1.49,dominicks,1
21567.9999997404,1.49,dominicks,0
5503.99999992746,2.19,dominicks,0
7168.00000032424,2.19,dominicks,0
11711.9999999872,1.99,dominicks,1
138431.999956708,1.09,dominicks,1
3711.99999997739,2.19,dominicks,0
9727.99999994213,2.19,dominicks,0
27904.0000081283,1.59,dominicks,1
23744.000000781,1.59,dominicks,0
11264.0000000245,1.59,dominicks,0
235455.999890643,0.99,dominicks,1
2111.99999994477,2.19,dominicks,1
3711.99999997739,2.19,dominicks,0
3327.99999986322,2.19,dominicks,0
13696.0000002531,2.19,dominicks,0
59455.9999896838,1.59,dominicks,1
15935.9999996115,1.59,dominicks,0
7359.99999983129,2.09,dominicks,0
21823.9999990574,1.41,dominicks,1
15551.9999999966,1.29,dominicks,0
5439.99999972807,1.89,dominicks,0
9727.99999994213,1.89,dominicks,0
41472.0000119462,1.59,dominicks,1
20480.0000009534,1.59,dominicks,0
15935.9999996115,1.89,dominicks,0
115583.999961094,0.99,dominicks,1
21823.9999990574,0.99,dominicks,0
49600.0000142343,1.49,dominicks,1
10240.0000000666,1.49,dominicks,0
65983.9999751483,1.39,dominicks,0
40768.0000027789,1.39,dominicks,0
34751.9999897966,1.39,dominicks,0
23808.0000087418,1.58,dominicks,1
27136.0000110815,1.58,dominicks,0
22207.9999931926,1.58,dominicks,0
57216.0000267092,1.58,dominicks,1
12479.9999997077,1.58,dominicks,0
12736.0000002017,1.58,dominicks,0
6336.00000003636,1.58,dominicks,0
13312.0000005193,1.58,dominicks,1
8384.00000032845,1.58,dominicks,0
2816.00000006214,1.58,dominicks,0
46336.0000117977,1.58,dominicks,1
36543.9999994269,1.58,dominicks,0
42559.9999993392,1.58,dominicks,1
8575.99999990925,1.58,dominicks,0
27007.9999893134,1.58,dominicks,1
24128.0000046402,1.58,dominicks,0
2496.00000002666,1.58,dominicks,0
9920.00000020912,1.58,dominicks,0
46272.0000222829,1.58,dominicks,0
123072.000006344,1.58,dominicks,0
26368.0000076678,1.58,dominicks,0
120319.999977901,1.58,dominicks,0
15424.0000007661,1.58,dominicks,0
88192.0000058845,1.58,dominicks,1
43776.0000007782,1.58,dominicks,0
53183.9999885591,1.58,dominicks,0
10752.0000003986,1.58,dominicks,0
7808.00000005521,1.58,dominicks,0
51648.0000191294,1.58,dominicks,0
134528.000027367,1.29,dominicks,1
33280.0000021584,1.29,dominicks,0
22591.9999933812,1.89,dominicks,0
12288.0000001542,1.99,dominicks,0
42048.0000065476,1.69,dominicks,0
94528.0000102986,1.69,dominicks,0
44736.000018186,1.69,dominicks,0
14911.9999996216,1.99,dominicks,0
14463.9999995378,1.99,dominicks,0
6784.00000019172,1.99,dominicks,0
10688.0000002519,1.29,dominicks,0
15231.9999995256,1.99,dominicks,0
12928.0000005058,1.69,dominicks,0
63488.0000225672,1.49,dominicks,1
11392.0000005496,1.89,dominicks,1
11519.9999994253,1.99,dominicks,0
41215.9999808747,1.79,dominicks,0
19839.9999992289,1.29,dominicks,0
7871.9999997474,1.99,dominicks,0
11904.0000003229,1.85,dominicks,0
19392.0000006004,1.85,dominicks,0
81023.9999948312,1.49,dominicks,0
14655.9999997961,1.85,dominicks,0
7871.9999997474,3.87,tropicana,0
4416.00000019019,3.87,tropicana,0
8255.99999982379,3.87,tropicana,0
5567.99999992063,3.87,tropicana,0
4800.00000001929,3.87,tropicana,0
7168.00000032424,3.87,tropicana,0
5824.00000013674,3.87,tropicana,0
6463.99999999398,3.87,tropicana,0
7744.00000033754,3.87,tropicana,0
4608.00000011185,3.87,tropicana,0
6912.00000011134,3.87,tropicana,0
6463.99999999398,3.87,tropicana,0
10368.0000000824,3.29,tropicana,0
6847.99999985223,3.29,tropicana,0
8640.00000001641,3.29,tropicana,0
5119.99999982821,3.87,tropicana,0
18816.000000031,2.99,tropicana,1
11839.9999995501,2.99,tropicana,0
11647.9999995752,2.99,tropicana,0
5887.9999999487,3.87,tropicana,0
4543.99999999551,3.87,tropicana,0
6208.00000022936,3.87,tropicana,0
8319.99999987309,3.87,tropicana,0
11647.9999995752,2.99,tropicana,0
13760.0000001743,2.99,tropicana,0
4800.00000001929,3.59,tropicana,0
5824.00000013674,3.59,tropicana,0
19072.0000006661,2.39,tropicana,0
13183.9999993507,2.39,tropicana,0
9920.00000020912,3.59,tropicana,0
22143.9999907572,2.59,tropicana,0
13055.9999999492,2.59,tropicana,0
6912.00000011134,3.59,tropicana,0
6912.00000011134,3.59,tropicana,0
23680.0000000487,2.49,tropicana,0
7808.00000005521,3.59,tropicana,0
7551.99999980866,3.59,tropicana,0
6080.00000024191,3.59,tropicana,0
5824.00000013674,3.59,tropicana,0
6015.99999982147,3.59,tropicana,0
5439.99999972807,3.59,tropicana,0
95359.9999714705,1.69,tropicana,1
11519.9999994253,3.59,tropicana,0
44671.999994548,1.99,tropicana,1
28095.9999877827,3.59,tropicana,0
64832.0000253911,1.99,tropicana,1
29055.999988348,1.99,tropicana,0
5696.00000004664,3.59,tropicana,0
29567.9999869484,2.29,tropicana,1
18623.9999994196,1.99,tropicana,0
7168.00000032424,3.59,tropicana,0
16767.9999996517,3.59,tropicana,0
50239.9999928619,1.99,tropicana,0
33984.0000135389,1.99,tropicana,0
17343.9999993171,1.99,tropicana,0
9856.00000026315,3.59,tropicana,1
35647.9999897706,2.19,tropicana,0
14271.9999997176,2.19,tropicana,0
6847.99999985223,3.59,tropicana,0
4608.00000011185,3.59,tropicana,0
5119.99999982821,3.59,tropicana,0
53888.0000214475,1.99,tropicana,1
9088.00000035504,3.59,tropicana,0
11647.9999995752,2.49,tropicana,1
6784.00000019172,3.59,tropicana,0
5760.00000005797,3.19,tropicana,0
6143.99999983099,3.07,tropicana,0
7359.99999983129,3.07,tropicana,0
5631.99999978667,3.07,tropicana,0
5247.99999987445,3.07,tropicana,0
6976.00000007802,3.07,tropicana,0
5951.99999992306,3.19,tropicana,0
50304.0000106203,1.99,tropicana,1
8512.0000001581,3.19,tropicana,0
5055.99999986504,3.19,tropicana,0
6208.00000022936,3.19,tropicana,0
7040.0000003373,3.19,tropicana,0
15296.0000001349,2.39,tropicana,0
16640.0000004127,2.39,tropicana,0
10303.9999995452,2.29,tropicana,0
9215.99999967124,2.29,tropicana,0
4863.99999977624,3.19,tropicana,0
5503.99999992746,3.19,tropicana,0
6080.00000024191,3.19,tropicana,0
25664.0000085656,1.99,tropicana,1
4479.99999995954,3.19,tropicana,0
54527.9999896949,1.99,tropicana,1
10112.0000001351,1.79,tropicana,0
34688.0000069612,1.79,tropicana,0
24255.9999892765,1.79,tropicana,0
4351.9999998443,3.13,tropicana,0
18175.9999996205,2.5,tropicana,1
10303.9999995452,2.62,tropicana,0
5503.99999992746,3.19,tropicana,0
9727.99999994213,2.64,tropicana,0
19583.999999764,2.39,tropicana,1
7168.00000032424,3.19,tropicana,0
7168.00000032424,3.19,tropicana,0
6080.00000024191,3.19,tropicana,0
7359.99999983129,3.19,tropicana,0
55295.9999909465,2.49,tropicana,1
22336.0000097809,2.26,tropicana,0
74559.9999731978,1.99,tropicana,1
6463.99999999398,3.19,tropicana,1
19072.0000006661,2.69,tropicana,0
6271.99999981031,3.19,tropicana,0
9856.00000026315,3.19,tropicana,0
7104.00000019887,3.19,tropicana,0
7551.99999980866,3.16,tropicana,0
10879.9999998919,3.09,tropicana,1
6399.99999969431,3.19,tropicana,0
18367.9999996456,2.79,tropicana,1
11264.0000000245,2.7,tropicana,0
32512.0000020107,2.49,tropicana,1
14847.9999996142,2.63,tropicana,0
10496.0000001693,3.09,tropicana,0
21119.9999995734,2.79,tropicana,1
9088.00000035504,2.88,tropicana,0
4095.99999992077,3.17,minute.maid,0
46911.9999884445,1.99,minute.maid,1
4736.00000017124,3.17,minute.maid,0
4479.99999995954,3.17,minute.maid,0
33471.9999857879,2.59,minute.maid,1
3711.99999997739,3.17,minute.maid,0
8704.00000003721,3.17,minute.maid,0
28224.0000054608,2.39,minute.maid,1
3327.99999986322,3.17,minute.maid,0
43968.0000183777,1.99,minute.maid,1
3391.99999995999,3.17,minute.maid,0
4800.00000001929,3.17,minute.maid,0
