id,spend
5423,1243
5424,251
5425,47
5426,286
5427,317
5428,16713
5429,18
5430,2555
5431,484
5432,2325
5433,1133
5434,992
5435,24321
5436,7373
5437,590
5438,359
5439,1636
5440,615
5441,213
5442,218
5443,89
5444,487
5445,254
5446,79
5447,70
5448,136
5449,1251
5450,501
5451,823
5452,204
5453,952
5454,4453
5455,12405
5456,437
5457,20248
5458,89
5459,825
5460,2820
5461,40
5462,30
5463,6561
5464,10483
5465,524
5466,229
5467,40
5468,69
5469,80
5470,1783
5471,406
5472,7409
5473,5251
5474,542
5475,1878
5476,260
5477,2582
5478,886
5479,108
5480,20
5481,15
5482,433
5483,50
5484,41
5485,4179
5486,377
5487,642
5488,280
5489,289
5490,1076
5491,1068
5492,162
5493,2064
5494,694
5495,4658
5496,25
5497,79
5498,805
5499,934
5500,1428
5501,56
5502,610
5503,252
5504,507
5505,601
5506,201
5507,209
5508,15215
5509,161
5510,204
5511,10349
5512,47
5513,1605
5514,266
5515,4417
5516,3942
5517,14
5518,1131
5519,35
5520,1630
5521,694
5522,5197
5523,1414
5524,625
5525,39
5526,122
5527,2873
5528,523
5529,289
5530,427
5531,1089
5532,152
5533,1032
5534,637
5535,9453
5536,199
5537,574
5538,2380
5539,186
5540,211
5541,180
5542,110
5543,450
5544,1721
5545,81
5546,2
5547,833
5548,139
5549,161
5550,40
5551,350
5552,964
5553,2828
5554,1415
5555,1484
5556,320
5557,726
5558,297
5559,217
5560,284
5561,770
5562,177
5563,349
5564,117
5565,1782
5566,263
5567,271
5568,622
5569,286
5570,2612
5571,1883
5572,807
5573,407
5574,3661
5575,67
5576,48
5577,552
5578,3241
5579,1631
5580,2144
5581,102
5582,589
5583,9036
5584,295
5585,2077
5586,1232
5587,35
5588,58
5589,256
5590,559
5591,1903
5592,825
5593,156
5594,658
5595,730
5596,2574
5597,250
5598,79
5599,35
5600,649
5601,319
5602,1876
5603,15
5604,597
5605,56
5606,151
5607,590
5608,263
5609,1626
5610,533
5611,1042
5612,118
5613,777
5614,278
5615,1054
5616,1083
5617,99
5618,549
5619,1544
5620,2096
5621,260
5622,497
5623,311
5624,260
5625,252
5626,2869
5627,70
5628,2143
5629,896
5630,342
5631,483
5632,100
5633,20
5634,113
5635,22
5636,47372
5637,255
5638,90
5639,7534
5640,583
5641,889
5642,102
5643,4128
5644,147
5645,85
5646,7424
5647,100
5648,129
5649,324
5650,537
5651,262566
5652,120
5653,1730
5654,162
5655,720
5656,526
5657,5788
5658,1388
5659,263
5660,3309
5661,136
5662,1414
5663,2763
5664,333
5665,84
5666,1336
5667,497
5668,2760
5669,331
5670,1380
5671,4102
5672,1713
5673,1409
5674,2625
5675,6016
5676,186
5677,386
5678,196
5679,2314
5680,13095
5681,237
5682,504
5683,120
5684,193
5685,1121
5686,44
5687,48
5688,1346
5689,2709
5690,70
5691,933
5692,143
5693,235
5694,623
5695,1350
5696,303
5697,735
5698,307
5699,401338
5700,584
5701,44
5702,1718
5703,1923
5704,214
5705,1851
5706,330
5707,10
5708,200
5709,188
5710,182
5711,59
5712,1973
5713,437
5714,93
5715,828
5716,557
5717,1281
5718,188
5719,190
5720,225
5721,845
5722,20
5723,83
5724,395
5725,499
5726,105
5727,1774
5728,508
5729,725
5730,169
5731,246
5732,256
5733,144
5734,1009
5735,350
5736,444
5737,169
5738,2276
5739,2798
5740,1001
5741,405
5742,454
5743,338
5744,1188
5745,12
5746,710
5747,395
5748,118
5749,1468
5750,738
5751,1885
5752,334
5753,1738
5754,526
5755,497
5756,298
5757,183
5758,9585
5759,103
5760,129
5761,112
5762,39
5763,4651
5764,2117
5765,1328
5766,240
5767,985
5768,20
5769,258
5770,470
5771,20
5772,80
5773,16
5774,4
5775,8383
5776,324
5777,2506
5778,87
5779,1264
5780,4336
5781,179
5782,479
5783,2407
5784,3265
5785,929
5786,1253
5787,6
5788,236
5789,927
5790,638
5791,123
5792,812
5793,164
5794,2753
5795,2528
5796,479
5797,153
5798,297
5799,12041
5800,353
5801,10
5802,67
5803,42
5804,49
5805,208
5806,14
5807,1614
5808,45
5809,4771
5810,14
5811,212
5812,1026
5813,1365
5814,268
5815,145
5816,18
5817,3592
5818,997
5819,176
5820,783
5821,444
5822,1442
5823,3116
5824,50
5825,426
5826,669
5827,1604
5828,4577
5829,973
5830,46386
5831,128
5832,495
5833,3353
5834,795
5835,737
5836,1719
5837,50
5838,261
5839,879
5840,1372
5841,1391
5842,324
5843,135
5844,298
5845,1252
5846,306
5847,328
5848,8568
5849,42
5850,498
5851,110
5852,336
5853,56
5854,930
5855,1398
5856,608
5857,449
5858,55
5859,15335
5860,14193
5861,100
5862,22
5863,401
5864,473
5865,936
5866,20
5867,5849
5868,251
5869,1170
5870,101
5871,8738
5872,174
5873,885
5874,46
5875,22
5876,10
5877,3717
5878,12
5879,378
5880,1406
5881,1540
5882,1271
5883,190
5884,397
5885,885
5886,816
5887,3186
5888,1217
5889,141
5890,269
5891,1304
5892,378
5893,606
5894,63
5895,26
5896,20
5897,2074
5898,110
5899,1176
5900,892
5901,400
5902,14
5903,262
5904,1618
5905,346
5906,520
5907,365
5908,3754
5909,791
5910,272
5911,527
5912,185
5913,2294
5914,221
5915,8
5916,606
5917,273
5918,199
5919,62
5920,1913
5921,5714
5922,989
5923,391
5924,112
5925,391
5926,545
5927,8833
5928,1257
5929,519
5930,1288
5931,2498
5932,110
5933,615
5934,162
5935,976
5936,368
5937,184
5938,275
5939,1568
5940,127
5941,776
5942,836
5943,32
5944,384
5945,3096
5946,217
5947,73
5948,1603
5949,250
5950,284
5951,62
5952,818
5953,260
5954,217
5955,1125
5956,391
5957,519
5958,1383
5959,8928
5960,2233
5961,160
5962,810
5963,272
5964,1386
5965,1879
5966,595
5967,15
5968,57
5969,3508
5970,11921
5971,1097
5972,3360
5973,238
5974,11520
5975,967
5976,1146
5977,40
5978,82
5979,734
5980,28
5981,5
5982,330
5983,181
5984,28090
5985,3742
5986,85
5987,120
5988,514
5989,2803
5990,193
5991,5703
5992,1568
5993,401
5994,93
5995,522
5996,272
5997,96
5998,3084
5999,758
6000,3978
6001,240
6002,639
6003,1704
6004,513
6005,260
6006,272
6007,48
6008,400
6009,130
6010,440
6011,114
6012,1928
6013,922
6014,1442
6015,5106
6016,18
6017,20
6018,10060
6019,297
6020,2246
6021,8
6022,170
6023,717
6024,3359
6025,775
6026,6599
6027,20
6028,18
6029,3076
6030,6053
6031,133
6032,716
6033,305
6034,40
6035,962
6036,150
6037,60
6038,244
6039,4105
6040,234
6041,1900
6042,548
6043,220
6044,406
6045,3057
6046,1560
6047,4800
6048,303
6049,2087
6050,114
6051,3608
6052,1388
6053,57
6054,73
6055,10406
6056,186
6057,70
6058,5410
6059,444
6060,361
6061,106
6062,656
6063,50
6064,274
6065,19
6066,864
6067,284
6068,126
6069,1706
6070,37
6071,1222
6072,1561
6073,289
6074,1019
6075,2747
6076,907
6077,5845
6078,1506
6079,3577
6080,216
6081,222
6082,40
6083,1365
6084,5131
6085,109
6086,2372
6087,10
6088,5950
6089,54
6090,3546
6091,1098
6092,1987
6093,91
6094,514
6095,1318
6096,1053
6097,216
6098,250
6099,1674
6100,51
6101,4079
6102,21
6103,6423
6104,676
6105,100
6106,557
6107,4480
6108,312
6109,52
6110,654
6111,448
6112,977
6113,75
6114,6367
6115,479
6116,3119
6117,1908
6118,484
6119,158
6120,8521
6121,16342
6122,357
6123,22
6124,63
6125,416
6126,1634
6127,116
6128,1578
6129,112
6130,428
6131,6
6132,126
6133,2322
6134,1320
6135,6170
6136,305
6137,3270
6138,1417
6139,615
6140,67
6141,208
6142,421
6143,218
6144,120
6145,364
6146,2073
6147,1731
6148,369
6149,224
6150,1477
6151,1805
6152,71
6153,1503
6154,2214
6155,4779
6156,374
6157,146
6158,1243
6159,40
6160,374
6161,1143
6162,53
6163,146
6164,225
6165,553
6166,447
6167,18
6168,371
6169,131
6170,321
6171,2451
6172,878
6173,28
6174,366
6175,1739
6176,48
6177,577
6178,4591
6179,1437
6180,198
6181,326
6182,241
6183,343
6184,80
6185,275
6186,32
6187,26
6188,518
6189,87
6190,86
6191,246
6192,493
6193,34
6194,72
6195,322
6196,465
6197,152
6198,61
6199,120
6200,888
6201,163
6202,1793
6203,421
6204,100
6205,200
6206,160
6207,5016
6208,80
6209,189
6210,157
6211,1557
6212,4671
6213,927
6214,161
6215,344
6216,1196
6217,156
6218,20
6219,720
6220,1349
6221,331
6222,19
6223,49
6224,712
6225,4347
6226,1197
6227,594
6228,607
6229,247
6230,398
6231,636
6232,150
6233,882
6234,3835
6235,2055
6236,93
6237,130
6238,962
6239,2215
6240,1161
6241,252
6242,870
6243,2724
6244,214
6245,296
6246,1130
6247,449
6248,1373
6249,300
6250,64
6251,215
6252,260
6253,401
6254,552
6255,1638
6256,885
6257,165
6258,463
6259,922
6260,220
6261,8297
6262,415
6263,838
6264,10330
6265,68
6266,204
6267,1447
6268,27
6269,6895
6270,1069
6271,981
6272,533
6273,40
6274,1100
6275,147
6276,105
6277,98
6278,233
6279,605
6280,165
6281,1338
6282,2372
6283,2920
6284,5824
6285,380
6286,316
6287,637
6288,129
6289,840
6290,2350
6291,3894
6292,108
6293,398
6294,149
6295,8760
6296,140
6297,516
6298,769
6299,3765
6300,814
6301,3401
6302,124
6303,5930
6304,518
6305,354
6306,27
6307,189
6308,1758
6309,1294
6310,160
6311,831
6312,1975
6313,664
6314,24
6315,2589
6316,4968
6317,61
6318,493
6319,500
6320,855
6321,68
6322,1001
6323,12
6324,2043
6325,1007
6326,367
6327,634
6328,50
6329,1523
6330,27554
6331,21647
6332,8029
6333,20
6334,12858
6335,709
6336,1469
6337,2229
6338,7034
6339,3631
6340,1223
6341,74
6342,95
6343,2076
6344,2853
6345,500
6346,2712
6347,503
6348,1072
6349,8867
6350,190
6351,33
6352,277
6353,2774
6354,143
6355,386
6356,406
6357,177
6358,70
6359,347
6360,40
6361,356
6362,1153
6363,4620
6364,48
6365,1239
6366,547
6367,1638
6368,64
6369,4883
6370,44
6371,132
6372,86
6373,194
6374,489
6375,193
6376,1877
6377,1626
6378,70
6379,676
6380,21
6381,576
6382,374
6383,889
6384,2715
6385,18
6386,423
6387,1488
6388,4431
6389,1017
6390,1980
6391,4405
6392,35
6393,118
6394,71
6395,645
6396,923
6397,697
6398,3560
6399,1445
6400,294
6401,68
6402,5314
6403,400
6404,1061
6405,72
6406,75
6407,1204
6408,24
6409,442
6410,501
6411,10
6412,877
6413,635
6414,411
6415,405
6416,50
6417,657
6418,22
6419,40
6420,18
6421,2283
6422,1895
6423,328
6424,1043
6425,3692
6426,215
6427,331
6428,1401
6429,163
6430,201
6431,4448
6432,7728
6433,375
6434,82
6435,7435
6436,180
6437,1013
6438,146
6439,118
6440,585
6441,121
6442,1348
6443,288
6444,524
6445,761
6446,2706
6447,1123
6448,502
6449,42
6450,542
6451,81
6452,355
6453,1291
6454,1254
6455,105
6456,660
6457,855
6458,1150
6459,538
6460,80
6461,2399
6462,6558
6463,566
6464,200
6465,1562
6466,488
6467,1527
6468,11740
6469,868
6470,5699
6471,57
6472,424
6473,27
6474,128
6475,227
6476,722
6477,462
6478,218
6479,37
6480,480
6481,745
6482,234
6483,480
6484,486
6485,389
6486,759
6487,144
6488,4496
6489,257
6490,254
6491,21
6492,1220
6493,56
6494,646
6495,683
6496,3191
6497,268
6498,625
6499,64
6500,249
6501,362
6502,3097
6503,113
6504,232
6505,177
6506,112
6507,567
6508,415
6509,603
6510,42
6511,5260
6512,990
6513,5907
6514,88
6515,77
6516,2459
6517,6748
6518,234
6519,352
6520,1019
6521,1689
6522,31
6523,61
6524,44
6525,1604
6526,376
6527,379
6528,1273
6529,1271
6530,958
6531,2002
6532,1546
6533,1477
6534,7513
6535,154
6536,2638
6537,1966
6538,32
6539,987
6540,315
6541,971
6542,795
6543,68
6544,5540
6545,1475
6546,30
6547,185
6548,74
6549,1823
6550,5849
6551,1466
6552,492
6553,562
6554,363
6555,951
6556,819
6557,1170
6558,1493
6559,139
6560,159
6561,37
6562,58
6563,570
6564,739
6565,420
6566,128
6567,420
6568,450
6569,5
6570,86
6571,20
6572,720
6573,1296
6574,7858
6575,278
6576,47
6577,179
6578,658
6579,6573
6580,827
6581,614
6582,379
6583,35
6584,1615
6585,2979
6586,261
6587,43
6588,184
6589,215
6590,534
6591,1013
6592,36265
6593,1066
6594,135
6595,2804
6596,1206
6597,1030
6598,605
6599,46
6600,45
6601,408
6602,1721
6603,260
6604,3251
6605,1647
6606,738
6607,57
6608,179
6609,89
6610,595
6611,60
6612,1194
6613,2992
6614,8994
6615,1814
6616,511
6617,1484
6618,1165
6619,763
6620,221
6621,194
6622,880
6623,2692
6624,1358
6625,2234
6626,625
6627,579
6628,640
6629,199
6630,1103
6631,250
6632,364
6633,288
6634,242
6635,424
6636,339
6637,209
6638,1897
6639,619
6640,723
6641,392
6642,41
6643,792
6644,19056
6645,518
6646,3845
6647,372
6648,4639
6649,222
6650,995
6651,50173
6652,1339
6653,1041
6654,149
6655,938
6656,200
6657,429
6658,764
6659,40
6660,1830
6661,4370
6662,40
6663,2774
6664,571
6665,47
6666,2955
6667,260
6668,690
6669,2372
6670,594
6671,73
6672,90
6673,480
6674,78
6675,635
6676,3308
6677,8778
6678,228
6679,26
6680,3860
6681,1761
6682,921
6683,148
6684,669
6685,593
6686,57
6687,22383
6688,240
6689,11124
6690,222
6691,299
6692,58
6693,130
6694,10144
6695,963
6696,234
6697,389
6698,294
6699,420
6700,2035
6701,6976
6702,1150
6703,1322
6704,5901
6705,1108
6706,359
6707,8784
6708,140
6709,576
6710,2371
6711,149
6712,18
6713,459
6714,151
6715,14883
6716,55
6717,3832
6718,167
6719,27
6720,51
6721,376
6722,125
6723,712
6724,2578
6725,1313
6726,1062
6727,18
6728,1106
6729,9932
6730,41
6731,755
6732,788
6733,896
6734,2428
6735,109
6736,210
6737,406
6738,8
6739,249
6740,1713
6741,3141
6742,143
6743,570
6744,14
6745,16
6746,9466
6747,689
6748,9427
6749,2336
6750,266
6751,411
6752,2299
6753,1782
6754,283
6755,647
6756,312
6757,318
6758,793
6759,769
6760,419
6761,1702
6762,6344
6763,1457
6764,18
6765,282
6766,50
6767,239
6768,908
6769,1158
6770,110
6771,150
6772,136
6773,133
6774,30677
6775,2032
6776,1447
6777,1891
6778,300
6779,53
6780,1328
6781,3076
6782,1540
6783,742
6784,3237
6785,6
6786,708
6787,158
6788,217
6789,360
6790,276
6791,314
6792,266
6793,940
6794,64
6795,5116
6796,253
6797,752
6798,806
6799,159
6800,3710
6801,7120
6802,414
6803,1566
6804,999
6805,37
6806,357
6807,624
6808,17146
6809,453
6810,330
6811,99
6812,119
6813,9
6814,194
6815,263
6816,437
6817,7426
6818,1290
6819,104
6820,12394
6821,476
6822,290
6823,82
6824,177
6825,2790
6826,1356
6827,1947
6828,1133
6829,1633
6830,80
6831,780
6832,219
6833,29
6834,19496
6835,261
6836,518
6837,155
6838,364
6839,3424
6840,953
6841,134
6842,6227
6843,2806
6844,37920
6845,727
6846,82
6847,273
6848,4124
6849,329
6850,2343
6851,307
6852,10281
6853,373
6854,456
6855,49
6856,242
6857,1657
6858,280
6859,1255
6860,100
6861,36
6862,26
6863,200
6864,563
6865,1355
6866,86
6867,1633
6868,16625
6869,198
6870,728
6871,1572
6872,82
6873,1067
6874,26
6875,254
6876,524
6877,320
6878,635
6879,123
6880,615
6881,6074
6882,5636
6883,3273
6884,20
6885,1001
6886,2654
6887,93
6888,1802
6889,201
6890,59
6891,115
6892,675
6893,139
6894,72
6895,297
6896,309
6897,2942
6898,588
6899,87
6900,304
6901,661
6902,148
6903,1951
6904,5201
6905,126
6906,240
6907,225
6908,208
6909,591
6910,34
6911,252
6912,899
6913,1278
6914,7174
6915,461
6916,55
6917,63
6918,410
6919,2550
6920,753
6921,36
6922,271
6923,4922
6924,52
6925,759
6926,1294
6927,3637
6928,18
6929,340
6930,1665
6931,996
6932,2460
6933,5289
6934,331
6935,269
6936,34
6937,35
6938,2702
6939,210
6940,910
6941,10
6942,955
6943,1196
6944,346
6945,1275
6946,1456
6947,218
6948,264
6949,2975
6950,259
6951,876
6952,37
6953,8110
6954,562
6955,272
6956,1100
6957,99
6958,154
6959,7108
6960,41
6961,459
6962,1110
6963,589
6964,252
6965,336
6966,135
6967,1255
6968,672
6969,467
6970,69
6971,2456
6972,750
6973,5284
6974,116
6975,196
6976,7874
6977,464
6978,1064
6979,121
6980,508
6981,806
6982,123
6983,881
6984,385
6985,169
6986,863
6987,218
6988,1326
6989,996
6990,7433
6991,782
6992,1187
6993,11667
6994,1120
6995,204
6996,1152
6997,298
6998,7980
6999,1487
7000,691
7001,255
7002,7511
7003,842
7004,192
7005,2818
7006,649
7007,349
7008,1358
7009,669
7010,6
7011,126
7012,79
7013,1033
7014,40
7015,4603
7016,4177
7017,300
7018,446
7019,187
7020,3637
7021,5346
7022,178
7023,1787
7024,322
7025,25
7026,161737
7027,231
7028,47
7029,166
7030,179
7031,348
7032,1688
7033,7222
7034,2051
7035,52
7036,76
7037,14
7038,1243
7039,2376
7040,2315
7041,105
7042,352
7043,1463
7044,1233
7045,191
7046,130
7047,385
7048,578
7049,456
7050,104
7051,482
7052,2338
7053,3242
7054,4902
7055,1583
7056,1847
7057,21
7058,18820
7059,5419
7060,44
7061,647
7062,3757
7063,481
7064,1308
7065,32983
7066,446
7067,2929
7068,201
7069,1050
7070,630
7071,87
7072,2907
7073,1230
7074,15
7075,1253
7076,80
7077,871
7078,539
7079,313
7080,256
7081,526
7082,364
7083,352
7084,1217
7085,248
7086,1344
7087,1163
7088,735
7089,6110
7090,15
7091,83
7092,964
7093,1940
7094,28
7095,1219
7096,70
7097,926
7098,3963
7099,4728
7100,306
7101,5482
7102,5743
7103,104
7104,661
7105,2980
7106,485
7107,1862
7108,268
7109,83
7110,513
7111,5242
7112,41
7113,1643
7114,847
7115,96
7116,15
7117,75
7118,1305
7119,22
7120,7081
7121,1559
7122,1085
7123,8227
7124,276
7125,454
7126,1361
7127,219
7128,154
7129,951
7130,691
7131,25375
7132,2192
7133,234
7134,950
7135,399
7136,116
7137,329
7138,28
7139,680
7140,168
7141,999
7142,20
7143,16
7144,102
7145,15
7146,37
7147,22
7148,1646
7149,143
7150,1076
7151,68
7152,320
7153,146
7154,117
7155,1001
7156,24
7157,530
7158,799
7159,303
7160,1401
7161,15
7162,130
7163,866
7164,359
7165,225
7166,520
7167,171
7168,27
7169,179
7170,58
7171,2937
7172,6469
7173,440
7174,1075
7175,969
7176,2649
7177,20
7178,428
7179,40
7180,1931
7181,275
7182,3855
7183,1286
7184,1007
7185,452
7186,1196
7187,5069
7188,127
7189,2983
7190,500
7191,483
7192,860
7193,476
7194,2751
7195,172
7196,175
7197,265
7198,28
7199,1198
7200,86
7201,18
7202,77
7203,3339
7204,25
7205,1018
7206,1246
7207,1029
7208,427
7209,659
7210,2707
7211,976
7212,716
7213,237
7214,250
7215,1940
7216,29
7217,168
7218,1168
7219,1724
7220,304
7221,26
7222,4965
7223,3114
7224,268
7225,202
7226,60
7227,1997
7228,2872
7229,1411
7230,1739
7231,462
7232,489
7233,282
7234,175
7235,149
7236,1148
7237,154
7238,118
7239,76183
7240,7096
7241,3045
7242,558
7243,1573
7244,164
7245,3100
7246,3806
7247,1802
7248,13663
7249,113
7250,5094
7251,250
7252,596
7253,3849
7254,20
7255,250
7256,338
7257,1622
7258,1300
7259,2423
7260,53
7261,386
7262,725
7263,110
7264,1217
7265,1164
7266,269
7267,81
7268,3202
7269,656
7270,40511
7271,672
7272,622
7273,2356
7274,18
7275,201
7276,1285
7277,155
7278,453
7279,435
7280,1715
7281,431
7282,40
7283,27
7284,980
7285,3718
7286,28
7287,1181
7288,530
7289,95
7290,5740
7291,5014
7292,191
7293,1180
7294,80
7295,2875
7296,1112
7297,14916
7298,62
7299,222
7300,6242
7301,296
7302,8287
7303,73
7304,80
7305,124
7306,4551
7307,459
7308,944
7309,7646
7310,4941
7311,391
7312,11473
7313,71
7314,160
7315,389
7316,2021
7317,1012
7318,250
7319,9572
7320,953
7321,201
7322,3565
7323,316
7324,15
7325,1806
7326,381
7327,12
7328,2011
7329,5454
7330,2498
7331,3581
7332,433
7333,213
7334,1299
7335,94
7336,5910
7337,59
7338,4914
7339,1492
7340,150
7341,180
7342,18
7343,504
7344,732
7345,111
7346,16
7347,3516
7348,255
7349,297
7350,1223
7351,1270
7352,61
7353,236
7354,100
7355,148
7356,11655
7357,115
7358,477
7359,195
7360,612
7361,101
7362,26
7363,83
7364,19812
7365,10118
7366,728
7367,922
7368,647
7369,16105
7370,993
7371,471
7372,9322
7373,237
7374,145
7375,306
7376,126
7377,75
7378,279
7379,370
7380,8518
7381,57
7382,199
7383,1369
7384,624
7385,5707
7386,4258
7387,433
7388,2316
7389,1237
7390,11847
7391,16221
7392,2226
7393,47825
7394,1824
7395,1677
7396,243
7397,1406
7398,405
7399,1115
7400,18
7401,273
7402,52
7403,3418
7404,311
7405,276
7406,370
7407,297
7408,833
7409,827
7410,1434
7411,23
7412,4340
7413,15
7414,204
7415,1968
7416,92
7417,419
7418,809
7419,63
7420,767
7421,535
7422,2254
7423,827
7424,113
7425,450
7426,1010
7427,199
7428,191
7429,1039
7430,2515
7431,345
7432,687
7433,917
7434,641
7435,497
7436,1917
7437,584
7438,493
7439,1988
7440,2555
7441,48
7442,280
7443,964
7444,748
7445,1297
7446,14
7447,1452
7448,259
7449,1676
7450,2072
7451,275
7452,196
7453,402
7454,804
7455,3240
7456,6425
7457,2660
7458,181
7459,717
7460,1025
7461,317
7462,1298
7463,183
7464,1604
7465,689
7466,328
7467,251
7468,4225
7469,1240
7470,2286
7471,366
7472,9
7473,65
7474,428
7475,163
7476,40
7477,149
7478,572
7479,511
7480,40
7481,119
7482,27
7483,225
7484,2779
7485,14
7486,598
7487,1605
7488,2647
7489,192
7490,1699
7491,69
7492,90
7493,15483
7494,1908
7495,697
7496,1759
7497,504
7498,1080
7499,2303
7500,25
7501,1133
7502,451
7503,3276
7504,459
7505,88943
7506,298
7507,1604
7508,3791
7509,3198
7510,15
7511,1229
7512,168
7513,55
7514,1142
7515,443
7516,363
7517,352
7518,59307
7519,724
7520,101
7521,815
7522,115
7523,928
7524,823
7525,1655
7526,274
7527,4188
7528,3685
7529,46
7530,552
7531,222
7532,2934
7533,186
7534,20
7535,840
7536,238
7537,35
7538,250
7539,101
7540,5471
7541,382
7542,544
7543,75
7544,1386
7545,76
7546,495
7547,163
7548,471
7549,4876
7550,25
7551,1056
7552,1801
7553,234
7554,1949
7555,230
7556,856
7557,9
7558,720
7559,968
7560,76
7561,1084
7562,100
7563,2573
7564,600
7565,163
7566,3019
7567,37
7568,181
7569,8734
7570,1819
7571,71
7572,16
7573,51
7574,129
7575,3991
7576,368
7577,82
7578,1502
7579,33
7580,231
7581,446
7582,15491
7583,530
7584,224
7585,80
7586,6485
7587,174
7588,212
7589,2031
7590,20958
7591,1763
7592,913
7593,284
7594,120538
7595,140
7596,1159
7597,176
7598,691
7599,3917
7600,44
7601,47
7602,57
7603,1234
7604,4354
7605,380
7606,2284
7607,1260
7608,486
7609,5800
7610,1462
7611,2719
7612,48
7613,39
7614,373
7615,79
7616,5
7617,297
7618,1603
7619,58
7620,440
7621,394
7622,9459
7623,18
7624,158
7625,125
7626,724
7627,760
7628,10
7629,624
7630,1793
7631,756
7632,17
7633,47
7634,2948
7635,673
7636,905
7637,1017
7638,79
7639,263
7640,605
7641,334
7642,706
7643,282
7644,1342
7645,3116
7646,12
7647,3691
7648,280
7649,230
7650,90
7651,566
7652,3020
7653,13601
7654,412
7655,1706
7656,135
7657,42477
7658,293
7659,75
7660,310
7661,18
7662,1822
7663,767
7664,545
7665,8
7666,158
7667,635
7668,217
7669,126
7670,5095
7671,109
7672,2913
7673,1890
7674,2936
7675,563
7676,136
7677,2085
7678,171
7679,42
7680,245
7681,247
7682,6
7683,12143
7684,405
7685,276
7686,309
7687,416
7688,68
7689,238
7690,658
7691,5655
7692,322
7693,33977
7694,199
7695,1113
7696,1577
7697,773
7698,80
7699,540
7700,1867
7701,493
7702,1387
7703,1963
7704,443
7705,11257
7706,18
7707,1367
7708,1449
7709,326
7710,179
7711,683
7712,1823
7713,6
7714,153
7715,113
7716,201
7717,75
7718,616
7719,1286
7720,835
7721,182
7722,10689
7723,246
7724,82
7725,1288
7726,1142
7727,447
7728,23
7729,458
7730,1094
7731,1029
7732,20
7733,1159
7734,136
7735,1187
7736,585
7737,746
7738,130
7739,189
7740,10267
7741,90
7742,625
7743,16237
7744,683
7745,2767
7746,1800
7747,2161
7748,376
7749,90
7750,272
7751,54
7752,876
7753,400
7754,19230
7755,376
7756,272
7757,90
7758,1718
7759,229
7760,9
7761,3311
7762,571
7763,5762
7764,448
7765,270
7766,320
7767,708
7768,986
7769,529
7770,227
7771,4168
7772,944
7773,1286
7774,5786
7775,209
7776,310
7777,196
7778,431
7779,194
7780,536
7781,32
7782,17
7783,1189
7784,168
7785,1613
7786,52
7787,105
7788,389
7789,67
7790,674
7791,30
7792,1108
7793,2822
7794,219
7795,80
7796,2495
7797,57
7798,161
7799,60
7800,1760
7801,401
7802,1248
7803,579
7804,618
7805,487
7806,98
7807,1663
7808,484
7809,1278
7810,441
7811,180
7812,1648
7813,27507
7814,580
7815,154
7816,676
7817,306
7818,9477
7819,72
7820,3382
7821,2337
7822,20
7823,248
7824,1647
7825,1482
7826,5862
7827,1482
7828,23
7829,1062
7830,2615
7831,2688
7832,11362
7833,2373
7834,1172
7835,6224
7836,3492
7837,104
7838,728
7839,2792
7840,211
7841,25
7842,178
7843,285
7844,524
7845,4584
7846,355
7847,430
7848,87855
7849,185
7850,15350
7851,1314
7852,220
7853,260
7854,38
7855,1117
7856,692
7857,791
7858,1748
7859,1530
7860,1167
7861,406
7862,2850
7863,12264
7864,710
7865,203
7866,65
7867,488
7868,640
7869,35
7870,49
7871,1490
7872,964
7873,50
7874,296
7875,3075
7876,410
7877,25
7878,858
7879,774
7880,139
7881,1004
7882,1032
7883,937
7884,1317
7885,200
7886,1510
7887,2436
7888,677
7889,20
7890,364
7891,2630
7892,1084
7893,1777
7894,678
7895,1572
7896,385
7897,211
7898,212
7899,7089
7900,127
7901,84
7902,24586
7903,416
7904,734
7905,12
7906,914
7907,4092
7908,63
7909,1044
7910,79
7911,46
7912,1199
7913,2322
7914,1210
7915,1514
7916,375
7917,714
7918,1065
7919,62
7920,424
7921,449
7922,648
7923,211
7924,615
7925,109
7926,282
7927,675
7928,47
7929,633
7930,304
7931,6063
7932,24967
7933,413
7934,36
7935,8110
7936,61
7937,272
7938,365
7939,3692
7940,494
7941,337
7942,633
7943,85
7944,48
7945,3075
7946,343
7947,42
7948,133
7949,253
7950,799
7951,25
7952,524
7953,4249
7954,219
7955,227
7956,80
7957,195
7958,40
7959,14
7960,4481
7961,541
7962,5715
7963,13
7964,15
7965,16
7966,243
7967,155
7968,13
7969,27
7970,885
7971,1045
7972,2140
7973,119
7974,3108
7975,204
7976,1220
7977,753
7978,269
7979,384
7980,20
7981,138
7982,20
7983,687
7984,336
7985,952
7986,70
7987,144
7988,2102
7989,3242
7990,1599
7991,2568
7992,21
7993,239
7994,292
7995,1056
7996,36
7997,152
7998,2513
7999,33923
8000,913
8001,230
8002,198
8003,1426
8004,143
8005,101
8006,2157
8007,181
8008,28292
8009,12607
8010,3707
8011,2464
8012,185
8013,140
8014,1698
8015,850
8016,268
8017,242
8018,234
8019,1176
8020,480
8021,59682
8022,1346
8023,509
8024,31
8025,537
8026,18
8027,9598
8028,315
8029,7
8030,96
8031,94
8032,300
8033,125
8034,78533
8035,1320
8036,15
8037,147
8038,285
8039,1947
8040,2170
8041,400
8042,600
8043,1998
