date,dma,treatment_period,search stays on,revenue
27-May-12,635,1,0,115367.1048
27-May-12,636,1,1,50811.3
27-May-12,637,1,1,38216.304
27-May-12,638,1,1,6723.2808
27-May-12,639,1,1,8886.3912
27-May-12,640,1,1,76346.1864
27-May-12,641,1,1,113730.3576
27-May-12,642,1,1,31389.4944
27-May-12,643,1,1,15418.6488
27-May-12,644,1,0,10272.5928
27-May-12,647,1,1,7746.6816
27-May-12,648,1,1,52221.24
27-May-12,649,1,1,33505.8552
27-May-12,650,1,1,87436.9584
27-May-12,651,1,1,18866.3688
27-May-12,652,1,1,57195.324
27-May-12,656,1,0,16689.0312
27-May-12,657,1,1,16069.716
27-May-12,658,1,1,40652.856
27-May-12,659,1,1,153644.8176
27-May-12,661,1,1,6642.72
27-May-12,662,1,1,14672.0088
27-May-12,669,1,1,37354.0104
27-May-12,670,1,1,35344.8
27-May-12,671,1,0,65532.7872
27-May-12,673,1,0,17056.8216
27-May-12,675,1,1,35144.5824
27-May-12,676,1,0,31499.4672
27-May-12,678,1,0,77045.8608
27-May-12,679,1,0,53376.1848
27-May-12,682,1,1,37545.1056
27-May-12,686,1,0,74266.4376
27-May-12,687,1,0,36271.0224
27-May-12,691,1,0,50039.0568
27-May-12,692,1,0,26515.2312
27-May-12,693,1,0,60845.3424
27-May-12,698,1,1,22042.9008
27-May-12,702,1,1,26061.66
27-May-12,705,1,0,21839.472
27-May-12,709,1,1,30331.5048
27-May-12,710,1,0,14558.1552
27-May-12,711,1,0,7349.868
27-May-12,716,1,1,43711.56
27-May-12,717,1,1,14452.7184
27-May-12,718,1,1,29091.024
27-May-12,722,1,1,40748.3064
27-May-12,724,1,1,41326.7544
27-May-12,725,1,1,35274.7728
27-May-12,734,1,0,11181.5712
27-May-12,736,1,1,9566.2152
27-May-12,737,1,0,5504.7096
27-May-12,740,1,1,1412.352
27-May-12,743,1,0,41145.1272
27-May-12,744,1,0,102618.2736
27-May-12,745,1,0,9508.2768
27-May-12,746,1,1,17605.3464
27-May-12,747,1,0,6032.4768
27-May-12,749,1,0,22139.5608
27-May-12,751,1,0,225930.5064
27-May-12,752,1,1,56439.1944
27-May-12,753,1,1,256361.3352
27-May-12,754,1,1,17504.0208
27-May-12,755,1,0,13072.932
27-May-12,756,1,1,22763.268
27-May-12,757,1,0,37120.3776
27-May-12,758,1,0,25105.5216
27-May-12,759,1,0,8326.2096
27-May-12,760,1,1,11436.5232
27-May-12,762,1,1,22511.6352
27-May-12,764,1,1,18252.2088
27-May-12,765,1,1,47964.0744
27-May-12,766,1,1,2727.396
27-May-12,767,1,1,10067.7528
27-May-12,770,1,1,157517.5968
27-May-12,771,1,1,23059.5192
27-May-12,773,1,1,10165.2336
27-May-12,789,1,1,66203.3808
27-May-12,790,1,1,89032.0176
27-May-12,798,1,1,851.9832
27-May-12,800,1,1,37723.6728
27-May-12,801,1,0,31182.7104
27-May-12,802,1,0,11820.3912
27-May-12,803,1,1,1266162.84
27-May-12,804,1,1,25026.0624
27-May-12,807,1,1,570013.272
27-May-12,810,1,1,35479.8
27-May-12,811,1,0,43964.3088
27-May-12,813,1,0,35879.3784
27-May-12,819,1,1,351943.3224
27-May-12,820,1,1,190633.356
27-May-12,821,1,1,9936.8712
27-May-12,825,1,1,233370.72
27-May-12,828,1,1,53208.2448
27-May-12,839,1,1,123377.9976
27-May-12,855,1,1,48772.6992
27-May-12,862,1,1,244369.2528
27-May-12,866,1,0,89455.3632
27-May-12,868,1,1,26901.0864
27-May-12,881,1,1,67365.4536
28-May-12,500,1,0,66459.2688
28-May-12,501,1,1,1907259.984
28-May-12,502,1,1,30445.1712
28-May-12,503,1,1,29511.2736
28-May-12,504,1,1,542297.3616
28-May-12,505,1,0,302711.8392
28-May-12,506,1,1,506679.5376
28-May-12,507,1,1,54609.9912
28-May-12,508,1,1,188953.8768
28-May-12,509,1,1,47616.6816
28-May-12,510,1,1,222755.0328
28-May-12,511,1,0,556600.7088
28-May-12,512,1,1,245602.7712
28-May-12,513,1,0,63061.4448
28-May-12,514,1,1,125948.1312
28-May-12,515,1,1,134141.7024
28-May-12,516,1,1,27717.2352
28-May-12,517,1,0,197455.9392
28-May-12,518,1,1,113107.86
28-May-12,519,1,1,51919.4088
28-May-12,520,1,1,36156.2832
28-May-12,521,1,0,114262.2432
28-May-12,522,1,1,24849.3888
28-May-12,523,1,1,69211.8792
28-May-12,524,1,1,393179.4864
28-May-12,525,1,0,18074.1528
28-May-12,526,1,1,24153.0552
28-May-12,527,1,1,156776.4864
28-May-12,528,1,0,792965.664
28-May-12,529,1,1,119272.0752
28-May-12,530,1,1,36277.74
28-May-12,531,1,1,46155.9672
28-May-12,532,1,1,91862.8128
28-May-12,533,1,1,210070.1952
28-May-12,534,1,0,320583.24
28-May-12,535,1,1,147397.068
28-May-12,536,1,0,35992.2816
28-May-12,537,1,1,29565.7272
28-May-12,538,1,1,69791.436
28-May-12,539,1,1,368126.568
28-May-12,540,1,1,34935.4152
28-May-12,541,1,1,81469.0728
28-May-12,542,1,0,79971.3144
28-May-12,543,1,1,52016.472
28-May-12,544,1,0,127546.1136
28-May-12,545,1,0,42987.2328
28-May-12,546,1,0,65311.1784
28-May-12,547,1,0,74736.3456
28-May-12,548,1,0,175610.7504
28-May-12,549,1,1,21223.9152
28-May-12,550,1,0,31643.3592
28-May-12,551,1,1,41195.8944
28-May-12,552,1,1,6211.4688
28-May-12,553,1,1,16428.7296
28-May-12,554,1,1,26824.5504
28-May-12,555,1,1,73724.2632
28-May-12,556,1,0,95350.5864
28-May-12,557,1,0,84564.9288
28-May-12,558,1,1,4909.5216
28-May-12,559,1,1,23668.884
28-May-12,560,1,1,181166.6736
28-May-12,561,1,0,123000.1848
28-May-12,563,1,0,105085.224
28-May-12,564,1,1,80446.0536
28-May-12,565,1,0,16880.8104
28-May-12,566,1,0,116427.3696
28-May-12,567,1,1,144912.4776
28-May-12,569,1,1,10939.068
28-May-12,570,1,1,37871.6904
28-May-12,571,1,1,82932.6096
28-May-12,573,1,1,74443.0896
28-May-12,574,1,1,50391.1656
28-May-12,575,1,1,61678.3824
28-May-12,576,1,0,25353.396
28-May-12,577,1,0,121271.5224
28-May-12,581,1,0,22655.1816
28-May-12,582,1,1,12689.3016
28-May-12,583,1,1,1855.6056
28-May-12,584,1,1,11444.3424
28-May-12,588,1,1,56412.3816
28-May-12,592,1,1,26277.1704
28-May-12,596,1,0,5030.1648
28-May-12,597,1,1,12304.1232
28-May-12,598,1,1,23521.0896
28-May-12,600,1,1,31590.5328
28-May-12,602,1,1,669994.8912
28-May-12,603,1,1,23197.8312
28-May-12,604,1,1,26114.4216
28-May-12,605,1,1,36281.2248
28-May-12,606,1,0,14025.6864
28-May-12,609,1,0,183379.3128
28-May-12,610,1,1,32650.8264
28-May-12,611,1,0,21085.992
28-May-12,612,1,1,51734.7216
28-May-12,613,1,0,277798.716
28-May-12,616,1,1,153213.2928
28-May-12,617,1,0,143085.6576
28-May-12,618,1,1,468470.52
28-May-12,619,1,1,63326.9304
28-May-12,622,1,0,125541.2016
28-May-12,623,1,1,498831.9336
28-May-12,624,1,0,28516.1112
28-May-12,625,1,1,51521.7096
28-May-12,626,1,1,5108.8176
28-May-12,627,1,0,23855.8032
28-May-12,628,1,1,23983.3512
28-May-12,630,1,1,131553.7776
28-May-12,631,1,1,8311.1544
28-May-12,632,1,1,58942.0872
28-May-12,633,1,1,29869.2576
28-May-12,634,1,1,32443.4376
28-May-12,635,1,0,145695.5568
28-May-12,636,1,1,78924.672
28-May-12,637,1,1,66619.3104
28-May-12,638,1,1,7460.5608
28-May-12,639,1,1,12286.1376
28-May-12,640,1,1,96974.1144
28-May-12,641,1,1,162286.4808
28-May-12,642,1,1,41293.2528
28-May-12,643,1,1,14266.44
28-May-12,644,1,0,11477.4552
28-May-12,647,1,1,7999.6176
28-May-12,648,1,1,64402.2576
28-May-12,649,1,1,46436.8896
28-May-12,650,1,1,116034.4728
28-May-12,651,1,1,21383.2152
28-May-12,652,1,1,66902.7528
28-May-12,656,1,0,22587.228
28-May-12,657,1,1,18539.0784
28-May-12,658,1,1,63870.3576
28-May-12,659,1,1,195078.2544
28-May-12,661,1,1,6761.8008
28-May-12,662,1,1,13793.4144
28-May-12,669,1,1,67687.632
28-May-12,670,1,1,47622.7224
28-May-12,671,1,0,90165.6216
28-May-12,673,1,0,20499.2208
28-May-12,675,1,1,42432.192
28-May-12,676,1,0,34516.1808
28-May-12,678,1,0,80118.0072
28-May-12,679,1,0,72774.5976
28-May-12,682,1,1,52702.992
28-May-12,686,1,0,93621.096
28-May-12,687,1,0,43203.4488
28-May-12,691,1,0,61937.5392
28-May-12,692,1,0,28265.7456
28-May-12,693,1,0,79102.2672
28-May-12,698,1,1,34980.5592
28-May-12,702,1,1,34977.6216
28-May-12,705,1,0,33547.9248
28-May-12,709,1,1,36877.68
28-May-12,710,1,0,14132.8224
28-May-12,711,1,0,6519.1032
28-May-12,716,1,1,55797.0048
28-May-12,717,1,1,18054.3456
28-May-12,718,1,1,38378.6784
28-May-12,722,1,1,47755.8
28-May-12,724,1,1,55780.9488
28-May-12,725,1,1,47673.9
28-May-12,734,1,0,13747.7376
28-May-12,736,1,1,13520.3544
28-May-12,737,1,0,8563.9608
28-May-12,740,1,1,1534.3056
28-May-12,743,1,0,30338.4168
28-May-12,744,1,0,104704.9632
28-May-12,745,1,0,4980.636
28-May-12,746,1,1,20447.316
28-May-12,747,1,0,9117.7056
28-May-12,749,1,0,50300.8776
28-May-12,751,1,0,289144.2024
28-May-12,752,1,1,57228.6816
28-May-12,753,1,1,297242.7192
28-May-12,754,1,1,17835.0984
28-May-12,755,1,0,14641.74
28-May-12,756,1,1,22320.3384
28-May-12,757,1,0,37967.22
28-May-12,758,1,0,23001.4656
28-May-12,759,1,0,8312.6232
28-May-12,760,1,1,8039.9736
28-May-12,762,1,1,26028.0216
28-May-12,764,1,1,20820.8736
28-May-12,765,1,1,80953.8624
28-May-12,766,1,1,4960.548
28-May-12,767,1,1,10735.3944
28-May-12,770,1,1,170154.6912
28-May-12,771,1,1,39684.0456
28-May-12,773,1,1,11817.972
28-May-12,789,1,1,95505.012
28-May-12,790,1,1,120175.7256
28-May-12,798,1,1,1214.9136
28-May-12,800,1,1,43202.5992
28-May-12,801,1,0,43850.34
28-May-12,802,1,0,14209.704
28-May-12,803,1,1,1572312.24
28-May-12,804,1,1,24031.5912
28-May-12,807,1,1,716536.1448
28-May-12,810,1,1,37930.3632
28-May-12,811,1,0,47093.9832
28-May-12,813,1,0,38065.2048
28-May-12,819,1,1,463320.0648
28-May-12,820,1,1,232330.2768
28-May-12,821,1,1,9567.9288
28-May-12,825,1,1,289360.944
28-May-12,828,1,1,62474.5008
28-May-12,839,1,1,146081.7648
28-May-12,855,1,1,55831.284
28-May-12,862,1,1,268327.2384
28-May-12,866,1,0,105583.968
28-May-12,868,1,1,38225.88
28-May-12,881,1,1,87577.6176
29-May-12,500,1,0,88372.548
29-May-12,501,1,1,2332497.672
29-May-12,502,1,1,32712.588
29-May-12,503,1,1,39671.5824
29-May-12,504,1,1,684486.7632
29-May-12,505,1,0,377234.6256
29-May-12,506,1,1,603886.6512
29-May-12,507,1,1,62203.0536
29-May-12,508,1,1,224952.5016
29-May-12,509,1,1,61002.9792
29-May-12,510,1,1,324477.4824
29-May-12,511,1,0,672288.5232
29-May-12,512,1,1,255170.4984
29-May-12,513,1,0,89638.9272
29-May-12,514,1,1,140204.7504
29-May-12,515,1,1,168876.5688
29-May-12,516,1,1,33864.156
29-May-12,517,1,0,223979.868
29-May-12,518,1,1,124857.468
29-May-12,519,1,1,64955.3688
29-May-12,520,1,1,46328.0976
29-May-12,521,1,0,148193.3232
29-May-12,522,1,1,30163.0536
29-May-12,523,1,1,77037.7968
29-May-12,524,1,1,525317.3928
29-May-12,525,1,0,29455.1856
29-May-12,526,1,1,28146.6072
29-May-12,527,1,1,203004.1008
29-May-12,528,1,0,915615.72
29-May-12,529,1,1,136336.5072
29-May-12,530,1,1,43394.2632
29-May-12,531,1,1,61024.104
29-May-12,532,1,1,127210.6512
29-May-12,533,1,1,241318.0296
29-May-12,534,1,0,402942.096
29-May-12,535,1,1,179200.5984
29-May-12,536,1,0,55126.2744
29-May-12,537,1,1,31391.5032
29-May-12,538,1,1,92347.7184
29-May-12,539,1,1,414950.3928
29-May-12,540,1,1,51204.9384
29-May-12,541,1,1,99426.5568
29-May-12,542,1,0,102037.5648
29-May-12,543,1,1,62463.0096
29-May-12,544,1,0,137889.3816
29-May-12,545,1,0,47693.0592
29-May-12,546,1,0,61719.0048
29-May-12,547,1,0,83253.4632
29-May-12,548,1,0,206607.2544
29-May-12,549,1,1,19168.056
29-May-12,550,1,0,38279.1744
29-May-12,551,1,1,52424.9712
29-May-12,552,1,1,8453.4768
29-May-12,553,1,1,19476.8424
29-May-12,554,1,1,28102.3416
29-May-12,555,1,1,87751.8216
29-May-12,556,1,0,110912.76
29-May-12,557,1,0,157476.0888
29-May-12,558,1,1,5539.5288
29-May-12,559,1,1,25986.4344
29-May-12,560,1,1,212463.792
29-May-12,561,1,0,131720.1408
29-May-12,563,1,0,151595.928
29-May-12,564,1,1,100253.9808
29-May-12,565,1,0,24330.3048
29-May-12,566,1,0,151843.716
29-May-12,567,1,1,176271.4368
29-May-12,569,1,1,16860.4704
29-May-12,570,1,1,40589.7048
29-May-12,571,1,1,102007.8432
29-May-12,573,1,1,77335.6032
29-May-12,574,1,1,75754.9584
29-May-12,575,1,1,87028.1568
29-May-12,576,1,0,27858.6072
29-May-12,577,1,0,143652.924
29-May-12,581,1,0,32805.2016
29-May-12,582,1,1,13244.76
29-May-12,583,1,1,4650.4152
29-May-12,584,1,1,15377.7456
29-May-12,588,1,1,85005.3816
29-May-12,592,1,1,26512.6464
29-May-12,596,1,0,5095.6272
29-May-12,597,1,1,13272.5808
29-May-12,598,1,1,21561.5376
29-May-12,600,1,1,39488.6664
29-May-12,602,1,1,845278.272
29-May-12,603,1,1,26412.876
29-May-12,604,1,1,37153.8792
29-May-12,605,1,1,31179.9168
29-May-12,606,1,0,17931.0096
29-May-12,609,1,0,222635.9808
29-May-12,610,1,1,38577.9528
29-May-12,611,1,0,30823.6536
29-May-12,612,1,1,68404.8312
29-May-12,613,1,0,384848.5608
29-May-12,616,1,1,184814.8416
29-May-12,617,1,0,160679.8656
29-May-12,618,1,1,536035.8888
29-May-12,619,1,1,85897.1664
29-May-12,622,1,0,141214.6512
29-May-12,623,1,1,583278.2136
29-May-12,624,1,0,32766.3936
29-May-12,625,1,1,60083.244
29-May-12,626,1,1,4187.1384
29-May-12,627,1,0,27603.4608
29-May-12,628,1,1,26229.0888
29-May-12,630,1,1,134103.708
29-May-12,631,1,1,9110.2752
29-May-12,632,1,1,83466.144
29-May-12,633,1,1,34045.776
29-May-12,634,1,1,41629.9824
29-May-12,635,1,0,170062.6752
29-May-12,636,1,1,117219.3912
29-May-12,637,1,1,68581.2384
29-May-12,638,1,1,11242.1016
29-May-12,639,1,1,14367.2976
29-May-12,640,1,1,134134.8696
29-May-12,641,1,1,181073.3112
29-May-12,642,1,1,55181.2536
29-May-12,643,1,1,23542.3584
29-May-12,644,1,0,13763.3472
29-May-12,647,1,1,9082.2672
29-May-12,648,1,1,65912.616
29-May-12,649,1,1,53142.7968
29-May-12,650,1,1,130259.7288
29-May-12,651,1,1,37419.0984
29-May-12,652,1,1,76719.7152
29-May-12,656,1,0,29585.9448
29-May-12,657,1,1,18955.6776
29-May-12,658,1,1,78687.1296
29-May-12,659,1,1,223786.8
29-May-12,661,1,1,10230.3072
29-May-12,662,1,1,18485.3232
29-May-12,669,1,1,68353.056
29-May-12,670,1,1,49167.5544
29-May-12,671,1,0,96698.7504
29-May-12,673,1,0,27660.2688
29-May-12,675,1,1,50981.076
29-May-12,676,1,0,36543.888
29-May-12,678,1,0,86489.8272
29-May-12,679,1,0,85948.164
29-May-12,682,1,1,57307.7448
29-May-12,686,1,0,118069.6104
29-May-12,687,1,0,55323.5616
29-May-12,691,1,0,81451.5336
29-May-12,692,1,0,29888.9784
29-May-12,693,1,0,95927.5224
29-May-12,698,1,1,43162.1496
29-May-12,702,1,1,37077.1776
29-May-12,705,1,0,39306.492
29-May-12,709,1,1,42707.7144
29-May-12,710,1,0,12525.2496
29-May-12,711,1,0,6705.468
29-May-12,716,1,1,63243.4392
29-May-12,717,1,1,21770.2512
29-May-12,718,1,1,54044.7048
29-May-12,722,1,1,64527.1992
29-May-12,724,1,1,55248.0552
29-May-12,725,1,1,54777.0456
29-May-12,734,1,0,24818.0688
29-May-12,736,1,1,14329.512
29-May-12,737,1,0,12212.46
29-May-12,740,1,1,2827.08
29-May-12,743,1,0,29642.472
29-May-12,744,1,0,108956.9376
29-May-12,745,1,0,7865.2152
29-May-12,746,1,1,27161.5392
29-May-12,747,1,0,12376.0368
29-May-12,749,1,0,48196.6704
29-May-12,751,1,0,345495.2472
29-May-12,752,1,1,62471.772
29-May-12,753,1,1,343983.8808
29-May-12,754,1,1,23112.6552
29-May-12,755,1,0,12474.7848
29-May-12,756,1,1,25380.3744
29-May-12,757,1,0,45560.4768
29-May-12,758,1,0,29459.88
29-May-12,759,1,0,13208.4648
29-May-12,760,1,1,11639.988
29-May-12,762,1,1,33262.7904
29-May-12,764,1,1,22463.1072
29-May-12,765,1,1,92619.576
29-May-12,766,1,1,3472.3008
29-May-12,767,1,1,11631.0456
29-May-12,770,1,1,252434.2176
29-May-12,771,1,1,45458.1216
29-May-12,773,1,1,14689.0512
29-May-12,789,1,1,104688.1512
29-May-12,790,1,1,136025.7696
29-May-12,798,1,1,1071.1368
29-May-12,800,1,1,50976.7272
29-May-12,801,1,0,42439.3992
29-May-12,802,1,0,13491.7344
29-May-12,803,1,1,1812044.808
29-May-12,804,1,1,26831.628
29-May-12,807,1,1,828621.864
29-May-12,810,1,1,60886.8432
29-May-12,811,1,0,52429.9968
29-May-12,813,1,0,35560.6488
29-May-12,819,1,1,464594.7816
29-May-12,820,1,1,267833.2608
29-May-12,821,1,1,11156.7312
29-May-12,825,1,1,352190.9232
29-May-12,828,1,1,75548.9088
29-May-12,839,1,1,172007.4096
29-May-12,855,1,1,70470.036
29-May-12,862,1,1,321929.964
29-May-12,866,1,0,120093.2784
29-May-12,868,1,1,36740.6784
29-May-12,881,1,1,89400.7368
30-May-12,500,1,0,84357.3888
30-May-12,501,1,1,2344178.88
30-May-12,502,1,1,34767.0216
30-May-12,503,1,1,31629.204
30-May-12,504,1,1,674468.496
30-May-12,505,1,0,394963.1568
30-May-12,506,1,1,562627.5048
30-May-12,507,1,1,57739.176
30-May-12,508,1,1,256462.812
30-May-12,509,1,1,58484.0664
30-May-12,510,1,1,327370.3272
30-May-12,511,1,0,617982.7608
30-May-12,512,1,1,261682.4088
30-May-12,513,1,0,82908.2376
30-May-12,514,1,1,144874.0944
30-May-12,515,1,1,157547.6424
30-May-12,516,1,1,34639.3008
30-May-12,517,1,0,248552.4456
30-May-12,518,1,1,123905.7
30-May-12,519,1,1,67008.5568
30-May-12,520,1,1,47957.4216
30-May-12,521,1,0,131054.6664
30-May-12,522,1,1,37458.792
30-May-12,523,1,1,84767.1048
30-May-12,524,1,1,496525.6728
30-May-12,525,1,0,19200.1176
30-May-12,526,1,1,22035.7008
30-May-12,527,1,1,190591.7616
30-May-12,528,1,0,927657.792
30-May-12,529,1,1,122884.5456
30-May-12,530,1,1,41179.0176
30-May-12,531,1,1,54645.2712
30-May-12,532,1,1,118930.752
30-May-12,533,1,1,281771.5176
30-May-12,534,1,0,363215.6712
30-May-12,535,1,1,175883.9832
30-May-12,536,1,0,45183.8664
30-May-12,537,1,1,30312.9648
30-May-12,538,1,1,89987.5152
30-May-12,539,1,1,426369.1392
30-May-12,540,1,1,44618.2992
30-May-12,541,1,1,81391.8384
30-May-12,542,1,0,93219.2712
30-May-12,543,1,1,52337.1384
30-May-12,544,1,0,140439.708
30-May-12,545,1,0,53068.8744
30-May-12,546,1,0,105574.3992
30-May-12,547,1,0,76748.6592
30-May-12,548,1,0,197346.1392
30-May-12,549,1,1,18974.8872
30-May-12,550,1,0,38147.2632
30-May-12,551,1,1,60127.6248
30-May-12,552,1,1,6325.3728
30-May-12,553,1,1,21942.9144
30-May-12,554,1,1,31378.5144
30-May-12,555,1,1,78473.0592
30-May-12,556,1,0,105117.7824
30-May-12,557,1,0,113540.868
30-May-12,558,1,1,12111.9264
30-May-12,559,1,1,21987.3528
30-May-12,560,1,1,209609.2728
30-May-12,561,1,0,111987.6192
30-May-12,563,1,0,138443.94
30-May-12,564,1,1,99447.768
30-May-12,565,1,0,23169.8952
30-May-12,566,1,0,150853.9464
30-May-12,567,1,1,151029.6624
30-May-12,569,1,1,17120.6136
30-May-12,570,1,1,49598.6544
30-May-12,571,1,1,81750.9888
30-May-12,573,1,1,81104.1768
30-May-12,574,1,1,74558.4768
30-May-12,575,1,1,70397.6904
30-May-12,576,1,0,27917.964
30-May-12,577,1,0,146134.1952
30-May-12,581,1,0,32378.6664
30-May-12,582,1,1,12681.3096
30-May-12,583,1,1,2334.9456
30-May-12,584,1,1,20038.9896
30-May-12,588,1,1,65756.9016
30-May-12,592,1,1,30718.3464
30-May-12,596,1,0,8832.5496
30-May-12,597,1,1,13301.0352
30-May-12,598,1,1,21126.276
30-May-12,600,1,1,41438.0592
30-May-12,602,1,1,821213.568
30-May-12,603,1,1,21439.98
30-May-12,604,1,1,29522.952
30-May-12,605,1,1,32205.312
30-May-12,606,1,0,16568.2656
30-May-12,609,1,0,216346.8024
30-May-12,610,1,1,34715.2536
30-May-12,611,1,0,27419.1912
30-May-12,612,1,1,72063.7776
30-May-12,613,1,0,377201.52
30-May-12,616,1,1,180657.216
30-May-12,617,1,0,172988.4528
30-May-12,618,1,1,561928.8312
30-May-12,619,1,1,81951.0624
30-May-12,622,1,0,139950.5256
30-May-12,623,1,1,610771.6008
30-May-12,624,1,0,31718.1384
30-May-12,625,1,1,53815.7592
30-May-12,626,1,1,4416.408
30-May-12,627,1,0,29168.6976
30-May-12,628,1,1,31480.9992
30-May-12,630,1,1,123524.6328
30-May-12,631,1,1,13620.7008
30-May-12,632,1,1,70704.5256
30-May-12,633,1,1,32565.6648
30-May-12,634,1,1,36036.7344
30-May-12,635,1,0,156994.7904
30-May-12,636,1,1,85431.5712
30-May-12,637,1,1,68653.8864
30-May-12,638,1,1,12970.764
30-May-12,639,1,1,11437.3728
30-May-12,640,1,1,126224.6472
30-May-12,641,1,1,174136.5
30-May-12,642,1,1,41393.5776
30-May-12,643,1,1,22084.5168
30-May-12,644,1,0,14744.016
30-May-12,647,1,1,11257.1208
30-May-12,648,1,1,72613.4184
30-May-12,649,1,1,55219.3128
30-May-12,650,1,1,139641.2352
30-May-12,651,1,1,28997.2224
30-May-12,652,1,1,83920.8024
30-May-12,656,1,0,25649.928
30-May-12,657,1,1,27779.7528
30-May-12,658,1,1,100361.6136
30-May-12,659,1,1,219938.6088
30-May-12,661,1,1,11320.2936
30-May-12,662,1,1,19500.12
30-May-12,669,1,1,69358.6872
30-May-12,670,1,1,50526.1368
30-May-12,671,1,0,110122.6104
30-May-12,673,1,0,26826.444
30-May-12,675,1,1,61965.8424
30-May-12,676,1,0,39403.1448
30-May-12,678,1,0,84997.2456
30-May-12,679,1,0,82565.0928
30-May-12,682,1,1,49738.6008
30-May-12,686,1,0,111563.0496
30-May-12,687,1,0,48839.5944
30-May-12,691,1,0,86153.5656
30-May-12,692,1,0,30772.6848
30-May-12,693,1,0,95925.4272
30-May-12,698,1,1,41041.4616
30-May-12,702,1,1,40753.0368
30-May-12,705,1,0,31127.868
30-May-12,709,1,1,49326.408
30-May-12,710,1,0,20360.3328
30-May-12,711,1,0,9285.7896
30-May-12,716,1,1,63094.1616
30-May-12,717,1,1,20770.0632
30-May-12,718,1,1,51861.636
30-May-12,722,1,1,71917.5672
30-May-12,724,1,1,61489.2384
30-May-12,725,1,1,49132.404
30-May-12,734,1,0,20947.2408
30-May-12,736,1,1,19419.4656
30-May-12,737,1,0,11151.6048
30-May-12,740,1,1,2443.032
30-May-12,743,1,0,40654.548
30-May-12,744,1,0,128874.06
30-May-12,745,1,0,8106.0264
30-May-12,746,1,1,24800.4576
30-May-12,747,1,0,6769.224
30-May-12,749,1,0,37039.3272
30-May-12,751,1,0,347818.0968
30-May-12,752,1,1,76903.5312
30-May-12,753,1,1,339563.2752
30-May-12,754,1,1,20748.9024
30-May-12,755,1,0,14531.9688
30-May-12,756,1,1,28823.7312
30-May-12,757,1,0,41295.2904
30-May-12,758,1,0,29181.8592
30-May-12,759,1,0,12213.4464
30-May-12,760,1,1,10603.7136
30-May-12,762,1,1,26250.9624
30-May-12,764,1,1,27290.0808
30-May-12,765,1,1,85022.2152
30-May-12,766,1,1,6908.0832
30-May-12,767,1,1,11871.1656
30-May-12,770,1,1,243854.064
30-May-12,771,1,1,49341.204
30-May-12,773,1,1,10974.6648
30-May-12,789,1,1,105185.916
30-May-12,790,1,1,139823.9856
30-May-12,798,1,1,1523.4408
30-May-12,800,1,1,45923.076
30-May-12,801,1,0,50272.3368
30-May-12,802,1,0,31002.3432
30-May-12,803,1,1,1910457.144
30-May-12,804,1,1,31184.9424
30-May-12,807,1,1,860182.2
30-May-12,810,1,1,46693.7352
30-May-12,811,1,0,58676.9616
30-May-12,813,1,0,34155.6984
30-May-12,819,1,1,475447.068
30-May-12,820,1,1,279247.0896
30-May-12,821,1,1,11287.7712
30-May-12,825,1,1,318874.3848
30-May-12,828,1,1,60771.5928
30-May-12,839,1,1,191472.7464
30-May-12,855,1,1,74315.8944
30-May-12,862,1,1,325684.476
30-May-12,866,1,0,118389.5928
30-May-12,868,1,1,40032.0288
30-May-12,881,1,1,96401.2608
31-May-12,500,1,0,69020.028
31-May-12,501,1,1,2303359.704
31-May-12,502,1,1,32700.4344
31-May-12,503,1,1,38663.5752
31-May-12,504,1,1,666240.0408
31-May-12,505,1,0,419864.8608
31-May-12,506,1,1,588746.5632
31-May-12,507,1,1,56658.744
31-May-12,508,1,1,222713.8848
31-May-12,509,1,1,54076.9608
31-May-12,510,1,1,323480.0088
31-May-12,511,1,0,648786.96
31-May-12,512,1,1,257343.4656
31-May-12,513,1,0,86501.5488
31-May-12,514,1,1,140121.9792
31-May-12,515,1,1,166138.9056
31-May-12,516,1,1,39809.4264
31-May-12,517,1,0,219468.636
31-May-12,518,1,1,119507.4288
31-May-12,519,1,1,63859.9968
31-May-12,520,1,1,40210.1712
31-May-12,521,1,0,125917.7544
31-May-12,522,1,1,36415.7928
31-May-12,523,1,1,81396.1368
31-May-12,524,1,1,542626.4448
31-May-12,525,1,0,18360.8352
31-May-12,526,1,1,21837.7008
31-May-12,527,1,1,196289.4672
31-May-12,528,1,0,900168.552
31-May-12,529,1,1,127711.8576
31-May-12,530,1,1,46580.22
31-May-12,531,1,1,57408.912
31-May-12,532,1,1,117206.8344
31-May-12,533,1,1,235981.4184
31-May-12,534,1,0,356837.1336
31-May-12,535,1,1,163586.1168
31-May-12,536,1,0,49780.9368
31-May-12,537,1,1,23699.8224
31-May-12,538,1,1,95255.4888
31-May-12,539,1,1,464256.3024
31-May-12,540,1,1,51464.5776
31-May-12,541,1,1,83430.9576
31-May-12,542,1,0,93947.4648
31-May-12,543,1,1,50508.936
31-May-12,544,1,0,136312.1496
31-May-12,545,1,0,56940.804
31-May-12,546,1,0,68700.024
31-May-12,547,1,0,82836.8136
31-May-12,548,1,0,197290.4472
31-May-12,549,1,1,23940.3528
31-May-12,550,1,0,30095.964
31-May-12,551,1,1,57663.1584
31-May-12,552,1,1,9089.064
31-May-12,553,1,1,22262.4144
31-May-12,554,1,1,26765.7264
31-May-12,555,1,1,95059.7568
